sales_id,date,customer_id,customer_name,product_id,product_name,qty,unit_price,discount,total,channel_id,channel_name,payment_method,promo_id,promo_name,note
SALES-1149,18/11/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-3,GrabFood,OVO,,,
SALES-1150,18/11/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-2,GoFood,GoPay,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1151,18/11/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-2,GoFood,GoPay,,,
SALES-1152,19/11/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,,,
SALES-1153,19/11/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1154,19/11/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-1,Dine In,Tunai,,,
SALES-1155,19/11/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,,,
SALES-1156,19/11/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-1,Dine In,Transfer,,,
SALES-1157,19/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-4,Tokopedia,Transfer,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1158,19/11/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-2,GoFood,GoPay,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1159,19/11/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1160,19/11/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-3,GrabFood,OVO,,,
SALES-1161,19/11/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,4,22000,8800,79200,CHAN-2,GoFood,GoPay,PROM-2,Diskon Pelajar,-
SALES-1162,20/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-1,Dine In,Transfer,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1163,20/11/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,,,
SALES-1164,20/11/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-2,GoFood,GoPay,,,
SALES-1165,20/11/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1166,20/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-2,GoFood,GoPay,,,
SALES-1167,20/11/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-3,GrabFood,OVO,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1168,20/11/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1169,20/11/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-2,GoFood,GoPay,,,
SALES-1170,20/11/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-1,Dine In,Tunai,,,
SALES-1171,20/11/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,,,
SALES-1172,20/11/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-1,Dine In,Tunai,,,
SALES-1173,21/11/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1174,21/11/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-1,Dine In,Transfer,,,
SALES-1175,21/11/2025,CUST-4,Dewi Lestari,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1176,21/11/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-3,GrabFood,OVO,,,
SALES-1177,21/11/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-1,Dine In,Tunai,,,
SALES-1178,21/11/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,,,
SALES-1179,21/11/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1180,21/11/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-3,GrabFood,OVO,,,
SALES-1181,22/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,,,
SALES-1182,22/11/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-1,Dine In,Tunai,,,
SALES-1183,22/11/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-2,GoFood,GoPay,,,
SALES-1184,22/11/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1185,22/11/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-1,Dine In,Tunai,,,
SALES-1186,22/11/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-4,Tokopedia,Transfer,,,
SALES-1187,22/11/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1188,22/11/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1189,22/11/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-3,GrabFood,OVO,,,
SALES-1190,22/11/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-2,GoFood,GoPay,,,
SALES-1191,23/11/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1192,23/11/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-3,GrabFood,OVO,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1193,23/11/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-2,GoFood,GoPay,,,
SALES-1194,23/11/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,3,30000,9000,81000,CHAN-4,Tokopedia,Transfer,PROM-2,Diskon Pelajar,-
SALES-1195,23/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1196,23/11/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-1,Dine In,Transfer,,,
SALES-1197,23/11/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-4,Tokopedia,Transfer,,,
SALES-1198,23/11/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,,,
SALES-1199,23/11/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,1,30000,4500,25500,CHAN-4,Tokopedia,Transfer,PROM-1,Promo Merdeka,-
SALES-1200,24/11/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1201,24/11/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-1,Dine In,Tunai,,,
SALES-1202,24/11/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1203,24/11/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-4,Tokopedia,Transfer,,,
SALES-1204,24/11/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1205,24/11/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Transfer,,,
SALES-1206,24/11/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,,,
SALES-1207,24/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,2,20000,4000,36000,CHAN-1,Dine In,Tunai,PROM-2,Diskon Pelajar,-
SALES-1208,24/11/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1209,24/11/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-2,GoFood,GoPay,,,
SALES-1210,25/11/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1211,25/11/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1212,25/11/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-3,GrabFood,OVO,,,
SALES-1213,25/11/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-2,GoFood,GoPay,,,
SALES-1214,25/11/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-1,Dine In,Transfer,,,
SALES-1215,25/11/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-3,GrabFood,OVO,,,
SALES-1216,25/11/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-3,GrabFood,OVO,,,
SALES-1217,25/11/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-2,GoFood,GoPay,,,
SALES-1218,26/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-4,Tokopedia,Transfer,,,
SALES-1219,26/11/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1220,26/11/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,,,
SALES-1221,26/11/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-3,GrabFood,OVO,,,
SALES-1222,26/11/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1223,26/11/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-4,Tokopedia,Transfer,,,
SALES-1224,26/11/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-1,Dine In,Transfer,,,
SALES-1225,27/11/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-2,GoFood,GoPay,,,
SALES-1226,27/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-3,GrabFood,OVO,,,
SALES-1227,27/11/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1228,27/11/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-2,GoFood,GoPay,,,
SALES-1229,27/11/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-2,GoFood,GoPay,,,
SALES-1230,27/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,PROM-6,Diskon Gede,-
SALES-1231,27/11/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-4,Tokopedia,Transfer,,,
SALES-1232,27/11/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-3,GrabFood,OVO,,,
SALES-1233,27/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Tunai,PROM-3,Gratis Kopi,-
SALES-1234,27/11/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,PROM-6,Diskon Gede,-
SALES-1235,28/11/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1236,28/11/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,,,
SALES-1237,28/11/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-1,Dine In,Tunai,,,
SALES-1238,28/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-1,Dine In,Transfer,,,
SALES-1239,28/11/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,2,20000,4000,36000,CHAN-4,Tokopedia,Transfer,PROM-2,Diskon Pelajar,-
SALES-1240,28/11/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-2,GoFood,GoPay,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1241,28/11/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,,,
SALES-1242,28/11/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,4,25000,10000,90000,CHAN-4,Tokopedia,Transfer,PROM-2,Diskon Pelajar,-
SALES-1243,28/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-1,Dine In,Transfer,,,
SALES-1244,29/11/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1245,29/11/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-1,Dine In,Tunai,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1246,29/11/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-2,GoFood,GoPay,,,
SALES-1247,29/11/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-2,GoFood,GoPay,PROM-3,Gratis Kopi,-
SALES-1248,29/11/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-2,GoFood,GoPay,,,
SALES-1249,29/11/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-3,GrabFood,OVO,PROM-6,Diskon Gede,-
SALES-1250,29/11/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-3,GrabFood,OVO,,,
SALES-1251,29/11/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-4,Tokopedia,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1252,29/11/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-4,Tokopedia,Transfer,,,
SALES-1253,30/11/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,,,
SALES-1254,30/11/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1255,30/11/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-1,Dine In,Transfer,,,
SALES-1256,30/11/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-4,Tokopedia,Transfer,,,
SALES-1257,30/11/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-3,GrabFood,OVO,,,
SALES-1258,30/11/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1259,30/11/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-3,GrabFood,OVO,,,
SALES-1260,30/11/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,,,
SALES-1000,01/12/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1001,01/12/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-2,GoFood,GoPay,,,
SALES-1002,01/12/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-1,Dine In,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1003,01/12/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-3,GrabFood,OVO,,,
SALES-1004,01/12/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,1,20000,2000,18000,CHAN-4,Tokopedia,Transfer,PROM-2,Diskon Pelajar,-
SALES-1005,01/12/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-1,Dine In,Tunai,,,
SALES-1006,01/12/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-4,Tokopedia,Transfer,,,
SALES-1007,01/12/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-1,Dine In,Tunai,,,
SALES-1008,01/12/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-2,GoFood,GoPay,,,
SALES-1009,01/12/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-1,Dine In,Transfer,PROM-3,Gratis Kopi,-
SALES-1010,02/12/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-1,Dine In,Transfer,,,
SALES-1011,02/12/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-4,Tokopedia,Transfer,PROM-6,Diskon Gede,-
SALES-1012,02/12/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-2,GoFood,GoPay,,,
SALES-1013,02/12/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,,,
SALES-1014,02/12/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-4,Tokopedia,Transfer,,,
SALES-1015,02/12/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-3,GrabFood,OVO,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1016,02/12/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-4,Tokopedia,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1017,03/12/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1018,03/12/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-2,GoFood,GoPay,PROM-3,Gratis Kopi,-
SALES-1019,03/12/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-1,Dine In,Tunai,PROM-6,Diskon Gede,-
SALES-1020,03/12/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1021,03/12/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-3,GrabFood,OVO,,,
SALES-1022,03/12/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-3,GrabFood,OVO,,,
SALES-1023,03/12/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1024,03/12/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-2,GoFood,GoPay,,,
SALES-1025,04/12/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-2,GoFood,GoPay,,,
SALES-1026,04/12/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,,,
SALES-1027,04/12/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-3,GrabFood,OVO,,,
SALES-1028,04/12/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-4,Tokopedia,Transfer,,,
SALES-1029,04/12/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-3,GrabFood,OVO,,,
SALES-1030,04/12/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-4,Tokopedia,Transfer,,,
SALES-1031,04/12/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-1,Dine In,Transfer,,,
SALES-1032,04/12/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-3,GrabFood,OVO,,,
SALES-1033,04/12/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-4,Tokopedia,Transfer,,,
SALES-1034,05/12/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1035,05/12/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-1,Dine In,Tunai,,,
SALES-1036,05/12/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-2,GoFood,GoPay,,,
SALES-1037,05/12/2025,CUST-4,Dewi Lestari,PROD-4,Nasi Ayam Geprek,3,30000,9000,81000,CHAN-2,GoFood,GoPay,PROM-2,Diskon Pelajar,-
SALES-1038,05/12/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-1,Dine In,Transfer,,,
SALES-1039,05/12/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1040,05/12/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-3,GrabFood,OVO,,,
SALES-1041,05/12/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-2,GoFood,GoPay,,,
SALES-1042,05/12/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-2,GoFood,GoPay,,,
SALES-1043,05/12/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-1,Dine In,Tunai,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1044,06/12/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-1,Dine In,Tunai,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1045,06/12/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1046,06/12/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1047,06/12/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-4,Tokopedia,Transfer,,,
SALES-1048,06/12/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-3,GrabFood,OVO,,,
SALES-1049,06/12/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1050,06/12/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-2,GoFood,GoPay,,,
SALES-1051,06/12/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-2,GoFood,GoPay,,,
SALES-1052,06/12/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-3,GrabFood,OVO,,,
SALES-1053,07/12/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-4,Tokopedia,Transfer,,,
SALES-1054,07/12/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-2,GoFood,GoPay,,,
SALES-1055,07/12/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,PROM-6,Diskon Gede,-
SALES-1056,07/12/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1057,07/12/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-1,Dine In,Tunai,,,
SALES-1058,07/12/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-1,Dine In,Tunai,,,
SALES-1059,07/12/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1060,07/12/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-1,Dine In,Transfer,,,
SALES-1061,07/12/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-1,Dine In,Transfer,,,
